YEAR,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS,PROFIT,VolumeARG
2009/4/0/0,-6.866405972,HBC,36.3,45.3,5.74E+11,2.08E+13,26767373432,3.80E+11,4.33E+11,1.56E+11,28000000000,4.77E+11,1.85E+11,7.07E+11,1.247933884,49315
2009/4/0/0,-721.1387534,HMC,18.2,26.6,2.10E+11,3.82E+12,9002831842,7.75E+11,7.96E+11,18539265976,,2.14E+11,3.99E+11,5.71E+11,1.461538462,45205
2009/4/0/0,-5.95124862,HPG,63,47.6,4.89E+12,3.08E+14,2.34E+11,1.88E+12,2.38E+12,1.48E+12,1.46E+11,8.93E+11,2.55E+12,4.54E+12,0.755555556,534571
2009/4/0/0,-270.3382759,HSG,47.7,46,1.31E+12,6.25E+13,1.82E+11,5.45E+11,8.36E+11,47859939460,,3.22E+11,5.98E+11,9.99E+11,0.964360587,350766
2009/4/0/0,-25.94195942,HT1,15,14.8,3.13E+12,4.70E+13,28459460248,7.69E+11,9.01E+11,1.58E+11,8055501400,2.86E+11,4.17E+11,1.36E+12,0.986666667,30862
2009/4/0/0,-3.030901643,HTV,17.7,19.4,1.31E+11,2.32E+12,1385417431,28718047669,27887883298,14630393297,1.16E+11,41485264063,636381354,18392877647,1.096045198,37182
2009/4/0/0,-269.9050199,ITA,32.3,38.2,8.38E+12,2.71E+14,2.74E+11,1.75E+11,2.82E+11,1.05E+11,,2.18E+12,1.78E+12,1.67E+12,1.182662539,451010
2009/4/0/0,-4037.095194,ITC,83.5,41.3,6.91E+11,5.77E+13,9867976707,2.08E+11,2.41E+11,23193280723,,7.73E+11,1.62E+12,1.34E+12,0.494610778,529829
2009/4/0/0,-0.014744538,KBC,57,59.5,4.76E+12,2.71E+14,2.96E+11,1.56E+11,4.20E+11,1.72E+12,3.79E+11,1.59E+12,42042415,2.59E+12,1.043859649,904691
2009/4/0/0,-0.458846021,KDC,64.5,68,2.57E+12,1.66E+14,72483571226,2.95E+11,4.48E+11,8.35E+11,6.68E+11,7.54E+11,1.59E+11,1.57E+12,1.054263566,193875
2009/4/0/0,-6.731218475,KDH,49.5,56,1.26E+12,6.24E+13,21093527000,16160994000,55321759000,51868395000,,1.54E+11,7.61E+11,20877837000,1.131313131,43208
2009/4/0/0,-1.099622185,KHP,13.4,14.1,4.16E+11,5.57E+12,8043091626,2.29E+11,2.69E+11,2.51E+11,,55926579269,37725536910,2.60E+11,1.052238806,50870
2009/4/0/0,-142.5124075,KMR,12.4,15.2,4.89E+11,6.06E+12,18880993074,45249327805,81036679602,4766048250,,1.13E+11,27051739233,1.14E+11,1.225806452,63477
2009/4/0/0,-236.7798803,LAF,16.4,27.7,1.47E+11,2.41E+12,16521712715,1.32E+11,1.63E+11,7281869559,3428644598,33612195767,1.02E+11,1.09E+11,1.68902439,96581
2009/4/0/0,-4.23005393,LBM,14.2,19.9,85000000000,1.21E+12,4119332600,31822797794,46727129066,19634745006,24000000000,24951625129,21974113526,44052554141,1.401408451,61679
2009/4/0/0,-0.800981772,LCG,73,78.5,7.80E+11,5.69E+13,62546333040,1.07E+11,1.21E+11,3.93E+11,28155262625,4.06E+11,2.30E+11,4.93E+11,1.075342466,682611
2009/4/0/0,-10.90697953,LGL,29.5,43.5,2.00E+11,5.90E+12,14203868598,73019876225,84984207669,26678762306,13390357755,1.87E+11,30503979507,2.31E+11,1.474576271,110687
2009/4/0/0,-2.973971108,LSS,43,41.6,7.00E+11,3.01E+13,53264406066,2.48E+11,2.89E+11,1.60E+11,1.24E+11,1.59E+11,1.24E+11,2.65E+11,0.96744186,145976
2009/4/0/0,-115.7752837,MCG,31.8,58.5,5.75E+11,1.83E+13,0,2.62E+11,3.15E+11,41284421495,1.15E+11,2.93E+11,3.38E+11,5.66E+11,1.839622642,188883
2009/4/0/0,-8.671629222,MHC,9.2,11.3,2.71E+11,2.49E+12,0,52502910460,39849520996,12034776719,355000000,91261663412,5650330216,2.00E+11,1.22826087,53339
2009/4/0/0,-1.527971774,MSN,36.7,43.3,7.47E+12,2.74E+14,2.55E+11,8.61E+11,1.35E+12,8.19E+11,1.08E+12,2.89E+11,1.93E+11,1.20E+12,1.179836512,69626
2009/4/0/0,-0.808924338,NBB,70,95.5,5.83E+11,4.08E+13,25312161373,73185901606,1.11E+11,4.29E+11,,1.58E+11,9.01E+11,1.37E+11,1.364285714,34885
2009/4/0/0,-3.082478071,NTL,137,177,6.36E+11,8.71E+13,2.49E+11,3.16E+11,6.41E+11,3.74E+11,861680000,1.78E+11,4.94E+11,6.29E+11,1.291970803,113082
2009/4/0/0,-19.80517285,PAC,73,74.5,3.10E+11,2.26E+13,4756055257,2.56E+11,3.40E+11,55636201977,1.62E+11,1.14E+11,1.75E+11,2.30E+11,1.020547945,30399
2009/4/0/0,-0.703845033,PAN,31.5,29.7,1.01E+12,3.18E+13,11820959372,34088835789,42568073803,83316276875,59186101322,44177661395,5645193941,25496194352,0.942857143,69023
2009/4/0/0,-20.50248986,PET,23.1,27.3,8.66E+11,2.00E+13,9691179234,1.85E+12,2.02E+12,3.13E+11,2.60E+11,1.03E+12,7.31E+11,1.91E+12,1.181818182,410106
2009/4/0/0,-36.50372078,PGC,20.6,27.3,6.03E+11,1.24E+13,11732425748,4.25E+11,5.12E+11,44721046166,,3.40E+11,1.32E+11,3.29E+11,1.325242718,71531
2009/4/0/0,-0.819561742,PGD,52,48.6,6.00E+11,3.12E+13,75166756117,2.62E+11,3.80E+11,4.88E+11,,1.77E+11,6401828536,2.51E+11,0.934615385,109626
2009/4/0/0,-3.068800545,PHR,36.8,42.8,8.13E+11,2.99E+13,1.19E+11,3.07E+11,4.33E+11,1.99E+11,1.04E+11,1.30E+11,1.20E+11,6.96E+11,1.163043478,52172
2009/4/0/0,-129.8610867,PNC,11.4,12.4,1.10E+11,1.25E+12,4671702503,54632909715,77803374930,12712603141,,58401138204,1.34E+11,1.54E+11,1.087719298,187486
2009/4/0/0,-15.99811124,PNJ,56,61,2.25E+12,1.26E+14,55171416986,1.94E+12,2.06E+12,3.59E+11,,1.38E+11,6.35E+11,1.01E+12,1.089285714,56618
2009/4/0/0,-0.886690698,PPC,18,19.9,3.26E+12,5.87E+13,-75701574805,7.06E+11,1.06E+12,1.38E+12,2.21E+12,8.76E+11,6.02E+11,9.01E+11,1.105555556,461845
2009/4/0/0,-1.547379647,PVD,56.5,56,3.03E+12,1.71E+14,28341000000,9.70E+11,1.24E+12,8.79E+11,22000000000,1.26E+12,3.04E+11,2.59E+12,0.991150442,221069
2009/4/0/0,-0.549932541,PVT,12.5,14.3,2.81E+12,3.51E+13,-7980290397,6.87E+11,7.99E+11,9.12E+11,1.81E+11,3.46E+11,77348787884,1.45E+12,1.144,369598
2009/4/0/0,-17.66079687,RAL,27.1,34.2,1.15E+11,3.12E+12,14181146965,2.67E+11,3.31E+11,1.29E+11,,1.38E+11,4.95E+11,5.52E+11,1.26199262,82382
2009/4/0/0,-2.810856744,REE,44.1,51.5,2.69E+12,1.19E+14,97460865000,2.77E+11,4.15E+11,2.75E+11,2.94E+11,5.56E+11,2.27E+11,7.51E+11,1.167800454,693092
2009/4/0/0,-0.66227055,SAM,28.1,31.7,1.31E+12,3.68E+13,23028094226,1.41E+11,1.66E+11,4.60E+11,,2.48E+11,4.04E+11,2.32E+11,1.128113879,784637
2009/4/0/0,-42.96158397,SBT,11.6,13.5,1.86E+12,2.16E+13,97735948502,1.50E+11,2.23E+11,36210391791,1.04E+11,1.72E+11,3.00E+11,1.63E+11,1.163793103,297239
2009/4/0/0,-127.7765716,SC5,55,80.5,1.50E+11,8.25E+12,11562698397,2.65E+11,2.80E+11,89654358052,,1.97E+11,9.63E+11,1.06E+12,1.463636364,57960
2009/4/0/0,-0.043324054,SFI,33.2,36,1.03E+11,3.42E+12,10915045110,23346601372,41530137575,87081284655,25861000000,1.46E+11,,2.57E+11,1.084337349,72719
2009/4/0/0,-124.9620791,SHI,25.5,39.8,3.67E+11,9.36E+12,10271115457,3.89E+11,4.34E+11,26427387996,,3.10E+11,1.76E+11,4.38E+11,1.560784314,30228
2009/4/0/0,-0.511559586,SJS,76,89,1.00E+12,7.60E+13,3.94E+11,2.88E+11,7.30E+11,7.09E+11,84261159151,1.05E+11,76861578466,7.46E+11,1.171052632,519569
2009/4/0/0,-45.64168114,SRC,61,67,2.00E+11,1.22E+13,23800356783,2.38E+11,2.90E+11,41959981628,,73236157248,2.33E+11,3.04E+11,1.098360656,45738
2009/4/0/0,-22.49870042,SVC,31.3,37.4,2.50E+11,7.83E+12,27985236994,1.04E+12,1.12E+12,1.62E+11,35633284631,1.93E+11,95204055622,3.38E+11,1.194888179,89279
2009/4/0/0,-1.095461592,SZL,84.5,46.6,2.00E+11,1.69E+13,17494365116,10578783380,17461674984,1.37E+11,1.48E+11,9450898515,68710723146,2.98E+11,0.55147929,163452
2009/4/0/0,-14.54160085,TAC,26.2,37,1.90E+11,4.98E+12,64127310625,6.11E+11,7.10E+11,1.36E+11,,34992402807,2.00E+11,2.76E+11,1.41221374,186408
2009/4/0/0,-0.084166601,TBC,18.9,17.7,6.35E+11,1.20E+13,9332761575,24765537287,31135904816,2.40E+11,,47042100995,13982445236,43674651431,0.936507937,55645
2009/4/0/0,-4.918844357,TCL,39.5,49,2.09E+11,8.26E+12,33575830653,1.63E+11,2.08E+11,78434855660,,1.24E+11,2969867408,88648979571,1.240506329,35032
2009/4/0/0,-10.52330483,TCM,15.5,18.3,4.92E+11,7.63E+12,9179830904,3.37E+11,4.06E+11,1.35E+11,4604100000,2.47E+11,2.38E+11,6.94E+11,1.180645161,281607
2009/4/0/0,-13.89855677,TDH,58.5,64,7.10E+11,4.15E+13,62095135433,41551464085,1.02E+11,97920739957,5626178353,3.11E+11,4.69E+11,2.81E+11,1.094017094,138737
2009/4/0/0,-1439.346336,TMT,58.5,65.5,3.08E+11,1.80E+13,44039653790,3.72E+11,4.58E+11,20005743958,458735001,1.06E+11,8.16E+11,7.00E+11,1.11965812,105095
2009/4/0/0,-3.745846696,TNC,14,17.4,1.93E+11,2.70E+12,10728117845,36107089935,50451408415,24216070049,60000000000,28839062955,15559520375,24246485242,1.242857143,35581
2009/4/0/0,-10.12959658,TPC,15,17.3,2.44E+11,3.66E+12,40147830190,71583026022,1.09E+11,29948561836,67390245000,94424044156,65519784267,34110839469,1.153333333,453002
2009/4/0/0,-0.976854894,TRC,70,70,3.00E+11,2.10E+13,66709841447,1.29E+11,1.89E+11,2.29E+11,25096491150,10294049980,39168104136,1.20E+11,1,72245
2009/4/0/0,-26.87742781,TS4,32.4,51.5,1.62E+11,5.25E+12,1233511986,83856330018,90060877873,13206768148,,68844725759,53943544125,49707009189,1.589506173,114068
2009/4/0/0,-31476.35419,TTF,27.3,39.3,1.00E+12,2.73E+13,13338041105,5.69E+11,6.16E+11,6930111951,1.11E+11,5.94E+11,9.87E+11,1.53E+12,1.43956044,152141
2009/4/0/0,-14.6710775,VCG,48.7,52.6,4.42E+12,2.15E+14,3.15E+11,4.66E+12,5.40E+12,2.30E+12,3.82E+11,4.98E+12,5.32E+12,1.38E+13,1.080082136,1600169
2009/4/0/0,-8.410719777,VFG,68.5,88,1.33E+11,9.11E+12,31557441145,1.57E+11,2.13E+11,64419650399,,1.67E+11,1.19E+11,2.05E+11,1.284671533,71623
2009/4/0/0,-0.410505415,VIC,96,118,1.46E+13,1.40E+15,6.89E+11,5.64E+11,1.77E+12,1.44E+12,4.36E+12,9.85E+11,14403029190,1.74E+12,1.229166667,54475
2009/4/0/0,-2859.829757,VID,11.5,15.7,2.55E+11,2.93E+12,7332450509,1.74E+11,1.97E+11,2558449350,,2.44E+11,91853195643,1.99E+11,1.365217391,158389
2009/4/0/0,-241.5874609,VIP,20,23.7,6.40E+11,1.28E+13,-31138111047,3.12E+11,3.51E+11,14182933447,14745378141,1.63E+11,1.33E+11,3.30E+11,1.185,286236
2009/4/0/0,-9.957641935,VIS,98,75.5,4.92E+11,4.82E+13,52000066979,6.32E+11,7.04E+11,1.80E+11,,1.50E+11,3.23E+11,4.61E+11,0.770408163,373345
2009/4/0/0,-10.66330322,VNE,14.6,18,6.08E+11,8.88E+12,34894940708,1.73E+11,1.97E+11,76820879710,157800000,9.96E+11,99137986769,5.90E+11,1.232876712,369665
2009/4/0/0,-19.17106876,VNM,85,93,1.00E+13,8.50E+14,6.00E+11,1.81E+12,2.87E+12,4.26E+11,2.31E+12,7.78E+11,1.31E+12,1.60E+12,1.094117647,584697
2009/4/0/0,-26.90583971,VNS,45.4,58.5,6.79E+11,3.08E+13,35973302312,2.54E+11,3.06E+11,59256954589,,52146622969,903258711,48772140953,1.288546256,167308
2009/4/0/0,-0.537652387,VSH,15.4,16,2.06E+12,3.17E+13,81905238060,47892932134,1.26E+11,1.96E+11,7.86E+11,99714914626,20525974052,60956989108,1.038961039,445662
2009/4/0/0,-3.094647555,VTO,11.2,13.6,7.99E+11,8.95E+12,5117871866,2.43E+11,3.28E+11,1.24E+11,1903367000,24762596136,50219766876,6.40E+11,1.214285714,171608
2009/3/0/0,-16.19880375,AAM,41.1,33,1.26E+11,5.18E+12,14564741612,1.24E+11,1.56E+11,38499668777,,1.56E+11,44543319020,33043029391,0.802919708,243182
2009/3/0/0,-1.183016872,ABT,85,59,1.41E+11,1.20E+13,29623292547,92784301290,1.22E+11,1.52E+11,3347225717,70403523122,82615111214,84566965346,0.694117647,169534
2009/3/0/0,-832.5037747,ACL,32.8,27.6,1.84E+11,6.04E+12,11705384431,1.43E+11,1.75E+11,5397270962,,2.07E+11,84888922454,2.80E+11,0.841463415,81668
2009/3/0/0,-192.4402939,ANV,20,16,6.60E+11,1.32E+13,4770953377,4.51E+11,4.77E+11,32868840752,3800000000,8.17E+11,3.73E+11,5.21E+11,0.8,557054
2009/3/0/0,-11.83519339,ASP,16.7,13.2,3.73E+11,6.23E+12,11850930674,3.21E+11,3.64E+11,38395428118,478486485,1.28E+11,15893030437,4.11E+11,0.790419162,307258
2009/3/0/0,-12.53437727,BBC,34.9,29.2,1.54E+11,5.37E+12,13370548005,1.10E+11,1.62E+11,33120167192,1.88E+11,88535811405,79743007726,91790865614,0.836676218,230908
2009/3/0/0,-0.727727577,BMC,67,57,1.24E+11,8.31E+12,9363028495,15035414343,26353674768,51571483294,,8500209062,16329237369,11715986048,0.850746269,69927
2009/3/0/0,-8.808380599,BMP,133,63.5,4.55E+11,6.05E+13,74834341248,2.14E+11,3.10E+11,1.12E+11,14431818180,1.66E+11,1.79E+11,76800654292,0.477443609,127724
2009/3/0/0,-141.9159969,CDC,65.7,32.5,1.57E+11,1.03E+13,7586403006,66972223625,79828490062,7625276284,14448106587,2.56E+11,29258157419,2.77E+11,0.494672755,199408
2009/3/0/0,-0.355380931,CII,63,39.5,1.95E+12,1.23E+14,97931916708,7581090524,59162484965,84558634834,53784199341,4.62E+11,6573599200,3.71E+11,0.626984127,1562304
2009/3/0/0,-25.41733952,CLC,29.1,23.3,1.31E+11,3.81E+12,14334233288,2.65E+11,2.97E+11,54105879658,2360094400,1.15E+11,2.16E+11,2.72E+11,0.800687285,98047
2009/3/0/0,-28.59003933,CSM,108,64,6.73E+11,7.27E+13,1.21E+11,4.94E+11,7.00E+11,1.14E+11,2.35E+11,1.11E+11,4.53E+11,6.95E+11,0.592592593,462968
2009/3/0/0,-46.49242778,CVT,23.1,15.4,1.92E+11,4.44E+12,12473799863,83077335426,1.09E+11,9578734838,,26163092760,43855252744,68319316749,0.666666667,114300
2009/3/0/0,-20.00740987,D2D,63,47.6,1.07E+11,6.74E+12,8841422296,16237814435,24655403425,34761285695,1.54E+11,71458283347,65415118676,3.69E+11,0.755555556,229033
2009/3/0/0,-7.516130938,DBC,38.7,32,6.27E+11,2.43E+13,14621888614,3.87E+11,4.30E+11,1.66E+11,,1.12E+11,3.10E+11,4.84E+11,0.826873385,613146
2009/3/0/0,-2047.173499,DBT,31.2,26.8,69998950000,2.18E+12,2989848731,81929021475,1.06E+11,3784649787,1178638736,76314394311,1.48E+11,1.97E+11,0.858974359,62260
2009/3/0/0,-11.75285246,DC4,37,29.4,52498460000,1.94E+12,2659254971,24503748198,29015878013,16952593784,,31734282675,39017660088,82838228509,0.794594595,84900
2009/3/0/0,-35.05303629,DCL,63.5,53,99136920000,6.30E+12,14222880733,1.10E+11,1.43E+11,31068714009,,1.75E+11,1.39E+11,2.28E+11,0.834645669,88901
2009/3/0/0,-5.083633007,DHA,46.3,42,1.51E+11,6.99E+12,19455996602,28853028652,52079485964,19353592295,39836980730,29765002012,26948669350,22329685772,0.90712743,105172
2009/3/0/0,-65.06740589,DHC,24.9,15.9,1.57E+11,3.91E+12,7577099340,58238162475,73239372112,13408689667,,76894799641,82344513553,1.37E+11,0.638554217,201676
2009/3/0/0,-1.266849665,DHG,160,128,8.72E+11,1.40E+14,75676002408,1.96E+11,4.24E+11,4.38E+11,20464141784,2.60E+11,3.44E+11,4.91E+11,0.8,43578
2009/3/0/0,-12.09898897,DIG,118,68,3.15E+12,3.72E+14,2.18E+11,2.32E+11,4.76E+11,2.72E+11,52517100000,4.96E+11,7.31E+11,1.19E+12,0.576271186,578561
2009/3/0/0,-130.8465228,DMC,60,52.5,2.67E+11,1.60E+13,24240319669,1.67E+11,2.44E+11,16975883571,,1.97E+11,1.81E+11,1.88E+11,0.875,75582
2009/3/0/0,-0.383968505,DPM,40.8,31.2,3.80E+12,1.55E+14,1.65E+11,6.63E+11,9.73E+11,2.69E+12,25000000000,2.36E+11,7.18E+11,7.83E+11,0.764705882,525909
2009/3/0/0,-1.817624007,DPR,57,60.5,4.30E+11,2.45E+13,65530330341,1.25E+11,1.97E+11,1.09E+11,1.30E+11,25440968870,41505266935,3.15E+11,1.061403509,146678
2009/3/0/0,-4127.757375,DQC,28,33.8,3.15E+11,8.82E+12,3628962596,75787408187,86239371799,8007687063,12922320000,9.59E+11,3.61E+11,7.33E+11,1.207142857,484051
2009/3/0/0,-142.0869782,DRC,150,118,9.14E+11,1.37E+14,1.23E+11,3.08E+11,4.60E+11,19095227027,1.18E+11,1.37E+11,2.01E+11,1.85E+11,0.786666667,340949
2009/3/0/0,-3.73063572,DTT,12.9,11.5,81518200000,1.05E+12,817538676,18027595567,19358126454,19682664473,507579000,11803350569,15640941392,5026009303,0.891472868,62422
2009/3/0/0,-9.842322846,DXV,13.3,13.1,99000000000,1.32E+12,1729769403,1.65E+11,1.74E+11,45115436488,5000000000,1.49E+11,35176063986,74367195543,0.984962406,178486
2009/3/0/0,-1.752773797,FMC,22.5,15,2.00E+11,4.50E+12,2033758172,3.10E+11,3.21E+11,3.06E+11,,1.07E+11,1.90E+11,5.94E+11,0.666666667,106895
2009/3/0/0,-12.26314347,FPT,82,78,3.44E+12,2.82E+14,4.06E+11,7.33E+12,8.38E+12,1.65E+12,1.61E+11,2.10E+12,1.62E+12,3.70E+12,0.951219512,329915
2009/3/0/0,-14.97813664,GIL,34.8,33.3,1.39E+11,4.84E+12,11171889737,1.22E+11,1.46E+11,27260517428,1.44E+11,89875874908,58185066864,1.24E+11,0.956896552,205162
2009/3/0/0,-27.80500934,GMC,32.5,24.6,1.17E+11,3.80E+12,16635143082,80561028363,1.03E+11,12766444035,10000000,45049585604,44663854466,64940015920,0.756923077,307812
2009/3/0/0,-3.14487654,GMD,81.5,78,1.20E+12,9.78E+13,98879682389,3.88E+11,4.70E+11,1.43E+11,2.28E+11,7.07E+11,38881890737,7.12E+11,0.957055215,1076504
2009/3/0/0,-388.7856034,GTA,15,11.4,1.04E+11,1.56E+12,139569017,71858696941,71902455084,3886888182,52752394698,6293522735,75196518490,74528289951,0.76,146007
2009/3/0/0,-16.86818859,HAG,79,80,7.90E+12,6.24E+14,3.43E+11,6.31E+11,1.23E+12,5.97E+11,,2.48E+12,2.11E+12,2.77E+12,1.012658228,1039652
2009/3/0/0,-17.45803652,HAI,41.9,39.5,1.17E+12,4.90E+13,7140955255,1.10E+11,1.35E+11,46039187798,5000000000,2.31E+11,1.71E+11,1.96E+11,0.942720764,131462
2009/3/0/0,-2.914173782,HAS,16.7,12.6,80000000000,1.34E+12,0,9977557901,12492813136,25267060033,8724651600,1.44E+11,20536488759,88868135698,0.754491018,166732
2009/3/0/0,-31.4737276,HAX,21.8,16,1.11E+11,2.42E+12,3779999394,2.48E+11,2.64E+11,30812352565,14656025500,23078232403,96292477975,99266092510,0.733944954,74344
2009/3/0/0,-6.309008325,HBC,36.6,37.1,5.74E+11,2.10E+13,15754241704,3.77E+11,4.09E+11,1.60E+11,68940000000,5.04E+11,1.72E+11,7.47E+11,1.013661202,338033
2009/3/0/0,-118.8814306,HDC,84.5,59.5,4.11E+11,3.47E+13,18956981843,61246191214,88788924837,39712593273,2812521400,1.32E+11,4.56E+11,4.10E+11,0.704142012,73615
2009/3/0/0,-64024.98301,HMC,18.8,18,2.10E+11,3.95E+12,10037388411,8.40E+11,8.60E+11,1962878796,10000000000,2.45E+11,3.98E+11,6.14E+11,0.957446809,331324
2009/3/0/0,-3.92822334,HPG,68,62.5,4.89E+12,3.33E+14,3.59E+11,1.58E+12,2.12E+12,1.23E+12,1.28E+11,9.22E+11,1.66E+12,2.64E+12,0.919117647,1990748
2009/3/0/0,-2.933109137,HRC,41,36.9,1.73E+11,7.09E+12,23988221249,38814636000,55020511747,28141933683,60000000000,9541792529,20764550892,71244126928,0.9,168301
2009/3/0/0,-55.20257805,HSG,51,47,1.31E+12,6.68E+13,1.10E+11,5.91E+11,7.79E+11,89064067755,,2.03E+11,4.94E+11,7.80E+11,0.921568627,920212
2009/3/0/0,-11.32129104,HT1,18,15,3.13E+12,5.63E+13,54385070334,4.81E+11,6.27E+11,2.09E+11,11614213377,2.75E+11,3.63E+11,1.22E+12,0.833333333,235815
2009/3/0/0,-3.18842169,HTV,24.2,17.9,1.31E+11,3.17E+12,6671731904,17721874475,25214549843,14628434968,1.13E+11,32969723163,615224668,9664704385,0.739669421,122042
2009/3/0/0,-241.7293162,ITA,41.6,33.1,8.38E+12,3.49E+14,1.08E+11,1.82E+11,3.46E+11,91989463000,,8.15E+11,1.49E+12,1.37E+12,0.795673077,1997520
2009/3/0/0,-210.1961468,ITC,82,83,6.91E+11,5.67E+13,29053101102,1.28E+11,1.80E+11,98643810886,,9.59E+11,1.56E+12,1.31E+12,1.012195122,219769
2009/3/0/0,-0.037285623,KBC,74.6,58,4.76E+12,3.55E+14,1.78E+11,1.27E+11,3.03E+11,5.01E+11,4.10E+11,1.59E+12,,2.06E+12,0.777479893,1932285
2009/3/0/0,-1.759218866,KDC,86.5,64,2.57E+12,2.22E+14,3.55E+11,3.31E+11,5.46E+11,3.25E+11,6.30E+11,6.35E+11,1.39E+11,8.24E+11,0.739884393,331513
2009/3/0/0,-2.737820125,KHP,24.5,13.7,4.16E+11,1.02E+13,22082708940,2.55E+11,3.06E+11,1.94E+11,,62934441129,42174283737,1.57E+11,0.559183673,285633
2009/3/0/0,-44.85614468,KMR,16,12.2,4.89E+11,7.82E+12,7908795955,33720585981,48806101456,7513859253,,73248770296,25998325315,92253936124,0.7625,366664
2009/3/0/0,-1.520752035,L10,24,19,90000000000,2.16E+12,9351607641,1.17E+11,1.35E+11,1.55E+11,,97063311947,94584392153,3.00E+11,0.791666667,45412
2009/3/0/0,-89.62347488,LAF,21.8,17.6,1.47E+11,3.20E+12,10351147548,1.35E+11,1.47E+11,14274189532,1300613318,90324650162,97615906878,1.70E+11,0.80733945,213451
2009/3/0/0,-3.929389404,LBM,17.9,15,85000000000,1.52E+12,3169416918,26354906091,37915843027,17864340077,22000000000,28036862021,20112986701,40353779201,0.837988827,407428
2009/3/0/0,-57.3828077,LCG,82.5,73,7.80E+11,6.44E+13,57771722401,72315722726,1.23E+11,29639954463,,4.93E+11,1.38E+11,3.60E+11,0.884848485,945631
2009/3/0/0,-200.0874426,LGC,31.2,28.1,7.29E+11,2.27E+13,11845716761,35662492641,49836083390,2502913361,,41049426339,34779120427,32049907390,0.900641026,352665
2009/3/0/0,-15.54462102,LGL,50.5,28.3,2.00E+11,1.01E+13,6313829960,53654708528,64643261507,21488241148,8336759118,1.71E+11,31632390789,2.16E+11,0.56039604,207687
2009/3/0/0,-1.865829751,LSS,46.2,43.7,7.00E+11,3.23E+13,31198211188,1.36E+11,1.87E+11,1.19E+11,85957253000,2.52E+11,57073523311,2.55E+11,0.945887446,333414
2009/3/0/0,-181.8863196,MCG,56.5,33.7,5.75E+11,3.25E+13,0,1.06E+11,1.20E+11,40207042104,1.25E+11,3.01E+11,4.43E+11,6.62E+11,0.596460177,714213
2009/3/0/0,-314.7644546,MCP,16.3,13.4,1.05E+11,1.71E+12,3897558772,40098794434,47595894421,3430502282,29000000000,22911243234,73690014600,48433663453,0.82208589,125665
2009/3/0/0,-33.25527277,MHC,12.1,9.4,2.71E+11,3.28E+12,-21948289371,56652320449,43515059922,8364080829,355000000,1.05E+11,12485726970,1.77E+11,0.776859504,413245
2009/3/0/0,-1.511105372,NAV,18.5,13.1,80000000000,1.48E+12,3748186892,22793421622,27802699361,37950035138,,24367948444,33546332530,50747552848,0.708108108,148298
2009/3/0/0,-3.779934361,NBB,75,72,5.83E+11,4.37E+13,36297894607,46096996249,78621472768,1.43E+11,,1.05E+11,7.92E+11,90353448295,0.96,140412
2009/3/0/0,-0.305248954,NSC,43,37.2,1.53E+11,6.58E+12,6103751111,20929017984,34101465337,1.06E+11,2524474000,19976712002,33315936327,32012277796,0.865116279,53866
2009/3/0/0,-3.744125688,NTL,139,134,6.36E+11,8.84E+13,1.77E+11,1.77E+11,4.35E+11,3.89E+11,861680000,2.36E+11,5.74E+11,9.31E+11,0.964028777,278468
2009/3/0/0,-12.89609613,OPC,56,50,1.93E+11,1.08E+13,20363331856,81264143880,1.19E+11,24790836236,70896200000,61820627948,64705308348,54471929538,0.892857143,37468
2009/3/0/0,-7.370601967,PAC,95,80,3.10E+11,2.95E+13,55224380840,2.28E+11,3.34E+11,88419629462,1.90E+11,89929441964,1.16E+11,1.88E+11,0.842105263,105950
2009/3/0/0,-1.188880865,PAN,40.1,32.5,1.01E+12,4.05E+13,16005427162,31192766105,40104466699,34986226811,1.24E+11,36520341334,6690346553,36050342557,0.810473815,403446
2009/3/0/0,-22.52968081,PET,26.8,20.9,8.66E+11,2.32E+13,35523836795,1.60E+12,1.71E+12,2.43E+11,3.51E+11,7.30E+11,5.64E+11,1.64E+12,0.779850746,665069
2009/3/0/0,-11.49436704,PGC,24.2,21.8,6.03E+11,1.46E+13,21267222960,3.37E+11,4.20E+11,74740865856,,3.04E+11,94667536379,2.82E+11,0.900826446,276331
2009/3/0/0,-5.839481762,PHR,41.8,36.4,8.13E+11,3.40E+13,72938280084,2.03E+11,3.04E+11,1.19E+11,81059414936,2.20E+11,1.23E+11,5.67E+11,0.870813397,377720
2009/3/0/0,-15.52769565,PIT,16,13.1,1.52E+11,2.43E+12,4052521443,3.16E+11,3.29E+11,64726589391,29728766671,1.66E+11,1.57E+11,2.15E+11,0.81875,158528
2009/3/0/0,-4.0388675,PJT,13.8,10.9,1.08E+11,1.49E+12,2119875472,67790461980,74611491412,40095352753,,22989196134,8203784821,32574142379,0.789855072,108035
2009/3/0/0,-106.2756055,PNC,11.5,11,1.10E+11,1.27E+12,-641217646,62883504360,85688742005,13570245318,,58919638263,1.24E+11,1.54E+11,0.956521739,275237
2009/3/0/0,-10.28314243,PNJ,63,54.5,2.25E+12,1.42E+14,42924507719,1.20E+12,1.30E+12,3.13E+11,,69234718230,4.65E+11,7.32E+11,0.865079365,230862
