Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS,PROFIT,VolumeARG,ValueARG
2020/1/0/0,-35.00377581,ELC,5.03,5.2,5.09E+11,2.56027E+12,4342205467,1.65E+11,1.88E+11,54910243457,20912295740,6.28E+11,2.52E+11,4.02E+11,1.033797217,47911,252800000
2020/1/0/0,-15582.87696,EMC,10.8,9.77,1.53E+11,1.6524E+12,117790762,72329958916,75631169486,1842796880,,53669770233,2.25E+11,2.35E+11,0.90462963,2,0
2020/1/0/0,-19.75966496,EVE,10,9.64,4.2E+11,4.2E+12,-11787548116,1.38E+11,1.88E+11,65411844329,5.75E+11,1.71E+11,3.82E+11,1.99E+11,0.874,28068,267600000
2020/1/0/0,-310.6087747,EVG,2.43,3.39,6.02E+11,1.46286E+12,3603304334,1.14E+11,1.23E+11,9496482864,100000000,2.36E+11,1.82E+11,1.49E+11,1.395061728,232599,563800000
2020/1/0/0,-14.84958313,FCM,6.47,6.39,4.1E+11,2.6527E+12,18152198145,1.44E+11,1.73E+11,64436189291,5000000000,4.32E+11,1.86E+11,3.03E+11,0.98763524,29908,190600000
2020/1/0/0,-84.72429973,FCN,9.2,8.85,1.2E+12,1.104E+13,15130115727,3.47E+11,4.28E+11,1.65E+11,55858671885,3.33E+12,8.12E+11,2.83E+12,0.961956522,1177469,10069600000
2020/1/0/0,-65.31689891,FDC,9.17,12.5,3.86E+11,3.53962E+12,-1519290614,37589432992,45143650877,10349213970,,2.69E+11,21556853831,3.22E+11,1.363140676,1237,11000000
2020/1/0/0,-8.572023249,FIR,29.4,28.9,1.3E+11,3.822E+12,17138249058,35255668114,63502220247,53629185199,,1.4E+11,1.57E+11,1.52E+11,0.982993197,67212,1985000000
2020/1/0/0,-227.0508691,FIT,5.8,8.68,2.55E+12,1.479E+13,1645923860,2.33E+11,2.98E+11,26248422730,2.03E+12,3.22E+11,2.54E+11,6.04E+11,1.496551724,1057060,6926300000
2020/1/0/0,-12967.47063,FLC,2.89,2.82,7.1E+12,2.0519E+13,-1.89E+12,6.22E+12,4.77E+12,48523721601,70629750000,1.65E+13,1.62E+12,1.88E+13,0.975778547,6403063,18676000000
2020/1/0/0,-5.54044333,FMC,23.95,26.2,4.9E+11,1.17355E+13,40309927255,6.42E+11,7.12E+11,3.11E+11,8616255000,2.21E+11,5.05E+11,5.29E+11,1.052192067,100595,2257800000
2020/1/0/0,-1.695971766,FPT,52.9,53.785,7.84E+12,4.14736E+14,9.37E+11,4.01E+12,6.63E+12,3.89E+12,6.94E+12,6.59E+12,1.21E+12,1.58E+13,0.867674858,1651429,83549100000
2020/1/0/0,-20.40613473,FRT,20,21,7.9E+11,1.58E+13,35620239921,3.53E+12,4.09E+12,9.12E+11,4.66E+11,1.07E+12,3.01E+12,4.71E+12,1.05,1084735,22730000000
2020/1/0/0,-361.6648868,FTM,1.38,1.28,5E+11,6.9E+11,-44561102192,30578057098,31287612804,7403381036,220000000,7.97E+11,23930334000,8.28E+11,0.927536232,160837,229800000
2020/1/0/0,-7.934071019,GAB,156.1,153.1,1.38E+11,2.15418E+13,373551327,28833608546,31007933304,9126748462,,76224872156,11205159243,41383633582,0.98078155,64337,9445700000
2020/1/0/0,-4.874311295,GAS,68.6,70.7,1.91E+13,1.31026E+15,2.35E+12,1.38E+13,1.71E+13,5.28E+12,2.59E+13,1.16E+13,1.9E+12,1.08E+13,0.979591837,768750,50026200000
2020/1/0/0,-420.6161948,GDT,26.8,31.5,1.71E+11,4.5828E+12,14463164438,58017591486,81888040979,3890876396,2.08E+11,34508284829,77926283017,78699898365,1.100746269,20112,520800000
2020/1/0/0,-117.5898295,GEG,20.55,17.2,2.04E+12,4.1922E+13,76298019451,1.23E+11,3.04E+11,44529054643,20000000000,7.24E+11,3.18E+11,7.26E+11,0.836982968,324186,6609800000
2020/1/0/0,-64.21533469,GEX,15.2,19.35,4.88E+12,7.4176E+13,93474356746,2.92E+12,3.5E+12,6.26E+11,1.71E+12,4.29E+12,2.72E+12,8.99E+12,1.273026316,1364517,21659000000
2020/1/0/0,-3.438016127,GIL,17.2,20.85,2.4E+11,4.128E+12,42787622446,6.07E+11,7.22E+11,4.45E+11,66707036750,4.17E+11,4.89E+11,9.89E+11,1.212209302,167925,2954100000
2020/1/0/0,-1.825309731,GMC,16.1,16.1,2.68E+11,4.3148E+12,26110744832,3.11E+11,3.74E+11,3.65E+11,,2.1E+11,3.18E+11,4.95E+11,1,5862,97400000
2020/1/0/0,-4.306115226,GMD,18,18.55,2.97E+12,5.346E+13,1.23E+11,3.63E+11,6.01E+11,2.08E+11,39680299211,8.96E+11,85482453565,1.9E+12,1.030555556,501151,8907000000
2020/1/0/0,-14.18565597,GSP,10.1,10.7,3.6E+11,3.636E+12,13187582964,2.84E+11,3.13E+11,40816090543,1.61E+11,1.01E+11,15377150428,1.73E+11,0.930693069,1876,18300000
2020/1/0/0,-58.79536672,GTA,11.65,11.75,1.04E+11,1.2116E+12,4683827642,1.49E+11,1.6E+11,21321557058,3.7E+11,52355472630,63949096198,3.98E+11,0.905579399,1001,11300000
2020/1/0/0,-14.27555642,GTN,16.6,22.85,2.5E+12,4.15E+13,40016334067,4.67E+11,6.33E+11,1.21E+11,1.93E+12,85447303941,2.94E+11,2.87E+11,1.376506024,1942122,28983500000
2020/1/0/0,-1.261678797,GVR,11.85,10.35,4E+13,4.74E+14,3.37E+11,2.23E+12,2.74E+12,4.82E+12,8.05E+12,2.72E+12,3.31E+12,7.7E+12,0.873417722,1154573,12256300000
2020/1/0/0,-5367.762794,HAG,3.54,3.87,9.27E+12,3.28158E+13,-78214962000,5.51E+11,8.34E+11,61138981000,,4.06E+12,2.33E+12,8.61E+12,1.093220339,4203615,14163500000
2020/1/0/0,-0.937841848,HAH,10.5,11.15,4.88E+11,5.124E+12,31199348985,2.26E+11,2.8E+11,3.04E+11,60060012228,2.64E+11,48779496830,2.6E+11,0.966666667,99986,1035600000
2020/1/0/0,-8617.458447,HAI,2.98,2.36,1.83E+12,5.4534E+12,546077753,72240210699,80082537151,6600898056,2.02E+11,2.17E+12,3.8E+11,9.88E+11,0.791946309,4371659,12661900000
2020/1/0/0,-0.036267238,HAR,2.6,2.7,1.01E+12,2.626E+12,-3546473874,3755745694,5391472817,46619979920,,91422671276,,11976144819,1.038461538,623466,1690300000
2020/1/0/0,-0.676742421,HAS,6.98,7.48,80000000000,5.584E+11,145390218,13684722152,15666656992,20947432783,10367366363,1.26E+11,4453012931,43501775057,0.985673352,216,1300000
2020/1/0/0,-95.05723303,HAX,11,11.8,3.67E+11,4.037E+12,3150093768,8.71E+11,9.2E+11,1.03E+11,,1.72E+11,8.63E+11,1.08E+12,1.072727273,104304,1060400000
2020/1/0/0,-1945.860895,HBC,7.47,8.72,2.31E+12,1.72557E+13,5467330429,2.25E+12,2.44E+12,1.07E+11,16043287624,1.01E+13,2.2E+12,1.01E+13,1.167336011,3541089,27337500000
2020/1/0/0,-363.221819,HCD,3.6,3.23,2.7E+11,9.72E+11,2013027951,1.43E+11,1.47E+11,5605746555,19850000000,1.77E+11,1.15E+11,87548196010,0.897222222,1394212,4971700000
2020/1/0/0,-191.3758568,HDC,17.5,17.7675,5.79E+11,1.01325E+13,42491156189,78462562962,1.51E+11,61038705692,9544085884,4.42E+11,8.13E+11,8.76E+11,0.882857143,473321,7854900000
2020/1/0/0,-43.62468103,HDG,23.8,25.545,1.54E+12,3.6652E+13,2.33E+11,6.58E+11,1.08E+12,6.33E+11,5.27E+11,1.73E+12,2.93E+12,5.94E+12,0.825630252,480741,11394600000
2020/1/0/0,-636.4271962,HHP,13.3,10.8,1.8E+11,2.394E+12,4227104466,69149922780,78368374581,4356155338,1100000000,1.52E+11,72326231602,1.65E+11,0.812030075,94210,1263440650
2020/1/0/0,-3.809494781,HHS,4.29,4.54,2.75E+12,1.17975E+13,68563208020,1.19E+11,1.71E+11,1.14E+11,1.77E+12,2.07E+11,2.62E+11,1.03E+11,0.965034965,2125315,8414900000
2020/1/0/0,-4.642945508,HID,2.51,2.45,5.88E+11,1.47588E+12,1162207146,61452276002,70522525391,16665990229,2032500000,2.21E+11,5298792358,1.56E+11,0.916334661,279259,696800000
2020/1/0/0,-217.2573255,HII,12.3,11.3,2.79E+11,3.4317E+12,7634131234,7.36E+11,7.96E+11,36178490081,1.62E+11,5.87E+11,2.37E+11,1.12E+12,0.918699187,55584,685500000
2020/1/0/0,-29647.33741,HMC,13.5,12.85,2.1E+11,2.835E+12,6393319012,7.76E+11,7.95E+11,2464148668,9500000000,2.35E+11,4.2E+11,4.2E+11,0.914814815,44708,597400000
2020/1/0/0,-38045.27528,HNG,12.95,12,1.11E+13,1.43745E+14,2851976000,3.93E+11,6.66E+11,19162187000,,1.43E+12,2.29E+12,6.1E+12,0.926640927,255321,3302200000
2020/1/0/0,-8.067669911,HOT,41.5,46.9,80000000000,3.32E+12,-1902171157,24267857405,28499510382,5440375305,45000000000,9683473297,2244386410,19235371086,1.096385542,706,28900000
2020/1/0/0,-16.92140783,HPG,22.2,27.98,2.76E+13,6.1272E+14,2.3E+12,1.55E+13,1.92E+13,6.16E+12,1.62E+12,5.01E+12,1.96E+13,2.96E+13,1.031531532,8154248,1.73839E+11
2020/1/0/0,-121.3013058,HPX,27,27,2E+12,5.4E+13,33941371103,2.85E+11,3.6E+11,1.89E+11,1.99E+11,1.41E+12,2.03E+12,2.13E+12,1,304313,8223800000
2020/1/0/0,-879.4882393,HQC,1.07,1.48,4.77E+12,5.1039E+12,3519013435,1.14E+11,1.38E+11,37843783993,,3.84E+12,5.94E+11,2.12E+12,1.38317757,5165714,5660200000
2020/1/0/0,-0.159565921,HRC,32.2,47,3.02E+11,9.7244E+12,825250999,39418629223,42904545400,2.39E+11,,8587404209,24218013277,3.25E+11,1.459627329,589,19700000
2020/1/0/0,-200.6860555,HSG,8.12,10.15,4.23E+12,3.43476E+13,1.81E+11,5.63E+12,6.59E+12,4.32E+11,76250000000,1.32E+12,4.27E+12,8.32E+12,1.25,8135701,57828100000
2020/1/0/0,-9.983060435,HSL,5.4,4.59,1.58E+11,8.532E+11,2184736746,45480153139,47869219320,28903141509,14300000000,1.09E+11,34474065087,7796443270,0.85,121929,675600000
2020/1/0/0,-37.55994466,HT1,13.35,12.75,3.82E+12,5.0997E+13,1.05E+11,1.44E+12,1.73E+12,2.89E+11,13000804151,4.62E+11,8.42E+11,3.48E+12,0.95505618,98186,1281000000
2020/1/0/0,-0.372137936,HTI,11.1,12.8,2.49E+11,2.7639E+12,14842624163,23587427676,89406427277,86980577463,,10164153594,547484222,65998311066,1.045045045,5195,57000000
2020/1/0/0,-95.25120818,HTL,12.9,13.65,1.2E+11,1.548E+12,-1589308775,1.4E+11,1.48E+11,15456224071,1990112600,35426119503,1.65E+11,1.22E+11,1.058139535,179,2400000
2020/1/0/0,-89.90640305,HTN,17.6,18.4,3.31E+11,5.8256E+12,1.17E+11,7.87E+11,1.06E+12,3.06E+11,,3.05E+12,1.85E+12,4.52E+12,1.045454545,50638,771900000
2020/1/0/0,-3.819768545,HTV,14,12.9,1.31E+11,1.834E+12,5846444705,58091516888,67446033767,14631685855,1.36E+11,1.58E+11,648296692,74503696147,0.921428571,3577,46100000
2020/1/0/0,-8.834564254,HU1,5.8,5.4,1E+11,5.8E+11,111474011,28838230796,30935951300,2.14E+11,5030000000,4.89E+11,4.23E+11,9.56E+11,0.931034483,8548,46400000
2020/1/0/0,-159.6894688,HU3,7.5,7,99999440000,7.49996E+11,-2962345916,14862203414,16667954303,13287361132,,1.14E+11,1.61E+11,1.75E+11,0.933333333,2748,21000000
2020/1/0/0,-32.41400697,HUB,16.1,18.7,1.52E+11,2.4472E+12,11843383453,57093889161,81832312167,32527488011,1.06E+11,1.52E+11,1.42E+11,2.37E+11,1.161490683,9780,152400000
2020/1/0/0,-12.62531265,HVH,7.45,8.15,2E+11,1.49E+12,4849958946,67177531437,80985860627,27638163657,17702518545,1.14E+11,83338838828,97149399363,1.093959732,116673,889400000
2020/1/0/0,-17.26160322,HVN,26.4,22.3,1.42E+13,3.7488E+14,-2.61E+12,1.94E+13,1.88E+13,2.47E+12,3.27E+12,5.57E+12,2.55E+12,2.92E+13,0.84469697,1595523,43261700000
2020/1/0/0,-684.1628321,HVX,3.26,3.1,4.15E+11,1.3529E+12,413657596,1.52E+11,1.64E+11,6042766379,,28227868274,90134235996,2.71E+11,0.950920245,98,300000
2020/1/0/0,-2.128302968,IBC,20.15,23.95,8.16E+11,1.64424E+13,-1.7E+11,2.44E+11,2.42E+11,1.45E+11,,4.95E+11,22001756197,1.82E+12,1.188585608,54262,1105400000
2020/1/0/0,-8.338633864,ICT,15.8,19.8,3.22E+11,5.0876E+12,8490698321,2.03E+11,2.28E+11,1.82E+11,20000000000,1.2E+12,2.42E+11,1.11E+12,1.189873418,41849,639500000
2020/1/0/0,-94.70415573,IDI,3.85,3.7,2.28E+12,8.778E+12,14122251292,1.38E+12,1.46E+12,2.53E+11,2.66E+11,2.94E+12,1.48E+12,4.01E+12,0.961038961,1192473,4541100000
2020/1/0/0,-10489.33506,IJC,11.75,10.55,1.37E+12,1.60975E+13,1.16E+11,1.15E+12,1.34E+12,37658213443,40705000000,9.35E+11,3.83E+12,3.88E+12,0.89787234,318531,3420100000
2020/1/0/0,-0.210898058,ILB,15.2,16.7,2.45E+11,3.724E+12,16751733271,67507274483,1.06E+11,1.17E+11,,1.94E+11,,2.9E+11,1,28471,419800000
2020/1/0/0,-15.78197211,IMP,52.8,49.345,4.94E+11,2.60832E+13,41114210490,1.76E+11,3.04E+11,74700345226,5194808164,3.01E+11,3.49E+11,1.93E+11,0.832386364,43528,2363900000
2020/1/0/0,-10459.30495,ITA,2.58,3.84,9.38E+12,2.42004E+13,25409847479,42594891784,94316208043,27766773097,2900000000,1.89E+12,4.2E+12,1.92E+12,1.488372093,10480506,25171200000
2020/1/0/0,-11260.58304,ITC,13.5,14.1,6.91E+11,9.3285E+12,827588302,19766220949,26513053119,18741487885,,3.97E+11,2.06E+12,1.92E+12,1.044444444,4147,54800000
2020/1/0/0,-41.97844259,ITD,8.32,8.94,1.91E+11,1.58912E+12,9868306165,1.04E+11,1.39E+11,19039766039,73035957385,2.32E+11,76805800353,1.78E+11,1.074519231,14967,123500000
2020/1/0/0,-5.988885345,JVC,2.64,3.67,1.13E+12,2.9832E+12,-727162665,71183658354,90314269536,46027507677,,1.74E+11,1.1E+11,82888137680,1.390151515,366130,993700000
2020/1/0/0,-96.74386711,KBC,12.7,12.9,4.7E+12,5.969E+13,94201987063,3.12E+11,5.56E+11,6.85E+11,1.86E+12,5.58E+12,7.5E+12,6.05E+12,1.015748031,3456297,43066900000
2020/1/0/0,-18.43341741,KDC,19.5,31.1,2.57E+12,5.0115E+13,47821004954,1.38E+12,1.73E+12,3.53E+11,6.38E+11,2.73E+12,8.08E+11,2.41E+12,1.594871795,322398,5521600000
2020/1/0/0,-13.27103162,KDH,21,23.6,5.44E+12,1.1424E+14,1.55E+11,3.66E+11,7.01E+11,1.58E+12,10290641000,3.51E+12,7.23E+12,4.57E+12,1.123809524,594137,12277900000
2020/1/0/0,-78.69568706,KHP,8.88,8.78,4.16E+11,3.69408E+12,-11347919303,1.09E+12,1.12E+12,46153692894,2.74E+11,1.05E+11,1.14E+11,5.2E+11,0.966216216,5092,43300000
2020/1/0/0,-1205.279962,KMR,2.04,2.14,5.69E+11,1.16076E+12,3520533559,85321906801,1.04E+11,12804883730,,1.59E+11,4.79E+11,4.12E+11,1.049019608,41818,87100000
2020/1/0/0,-2237.901858,KOS,28.4,30.5,1.04E+12,2.9536E+13,6099200530,1.63E+11,1.79E+11,12876197605,4110000000,8.85E+11,7.65E+11,4.84E+11,1.073943662,341483,9797400000
2020/1/0/0,-3.50573281,L10,15.6,13.8,98900000000,1.54284E+12,3222345329,2.34E+11,2.44E+11,2.09E+11,,4.12E+11,2.34E+11,5.64E+11,0.884615385,378,5700000
2020/1/0/0,-2594.489763,LAF,8,7.5,1.47E+11,1.176E+12,1877132236,66346401958,72304047301,1782097116,13009101472,22345343700,1.07E+11,75955237749,0.9375,211,1800000
2020/1/0/0,-5.517318045,LBM,26.1,32,1E+11,2.61E+12,14215313035,99185171073,1.27E+11,47776459940,668285881,80493852936,49254553467,63613518155,1.22605364,1099,27300000
2020/1/0/0,-234.4888147,LCG,5.27,7.72,1.05E+12,5.5335E+12,12492477916,3.64E+11,4.13E+11,1.05E+11,41000000000,1.97E+12,9.02E+11,2.86E+12,1.464895636,544405,3022000000
2020/1/0/0,-150.3175798,LCM,0.63,0.65,2.46E+11,1.5498E+11,-716739352,4903402555,4421011600,1087222400,,78587777621,23872733061,7307841048,1.031746032,88510,56100000
2020/1/0/0,-16199.92182,LDG,4.83,5.59,2.4E+12,1.1592E+13,1375787260,30020082823,66092626640,17109371920,,2.45E+12,1.81E+12,2.62E+12,1.157349896,2986318,14787900000
