,Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,MARKET CAP,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS
9350,2013/2/0/0,0.05409306759696495,SFI,20.5,26.5,103177040000,2125447024000.0,11229404643.0,81230948562.0,114971949543,191761753094,0,136770136309.0,776145426.0,307971414218
9351,2013/2/0/0,0.1251073136155285,SGT,-1.0,2.0,740019140000,1406036366000.0,848004988.0,123310254085.0,175905432596,21705252359,500000000,484181667638.0,10390418593.0,823449378537
9352,2013/2/0/0,0.2171474961138889,SHA,3.5,4.0,80000000000,360000000000.0,1775229759.0,68250607601.0,78173098601,6047291177,20500000000,49049759081.0,59932237172.0,135640147174
9353,2013/2/0/0,0.1804390241269665,SHI,4.5,4.6,367107230000,1908957596000.0,759880896.0,322103271626.0,344450445722,27611304108,92519414982,280825892257.0,461693563595.0,913364635602
9354,2013/2/0/0,0.000962884851970598,SII,15.2,16.8,583700000000,8580390000000.0,-8383485201.0,5311162433.0,8261927555,19931678381,280490403430,76085641620.0,40822271429.0,153550884996
9355,2013/2/0/0,0.006329534312726968,SJD,17.5,19.0,689986200000,11936761260000.0,44675254810.0,22993497909.0,75554139978,5980174901,51300847787,108621682727.0,11138463163.0,120475062094
9356,2013/2/0/0,0.007835334783065693,SJS,12.0,11.9,1000000000000,13700000000000.0,8972911226.0,50257752566.0,107344086528,47658272011,17262971977,345028572577.0,4322929735746.0,2412252009455
9357,2013/2/0/0,0.1590967671715185,SMA,3.9,4.0,161200000000,660920000000.0,330871220.0,91346264021.0,105150235359,7333920989,0,187891885584.0,160495386316.0,349750022520
9358,2013/2/0/0,0.5313130097296883,SMC,12.6,12.6,295183610000,4634382677000.0,-27258012636.0,2430081939607.0,2462307808356,234474191332,17263707220,1268167477188.0,1017893185164.0,2384223894824
9359,2013/2/0/0,0.02748707148049645,SPM,23.9,26.2,140000000000,3948000000000.0,7715620776.0,83129896315.0,108518958205,1468625883,95185039274,497224953910.0,39828779136.0,450137968513
9360,2013/2/0/0,0.07030705658923747,SRC,18.5,18.4,200474150000,3628582115000.0,18350333894.0,204052671740.0,255114928098,20643357405,0,101227755061.0,309985037901.0,285477842351
9361,2013/2/0/0,0.02354117880356905,SRF,35.5,22.3,243749160000,8189971776000.0,6924953755.0,171886289361.0,192801589975,234552370994,6160800114,149902559331.0,179410873959.0,308443927435
9362,2013/2/0/0,0.09370128332631511,ST8,13.5,14.9,138013850000,1987399440000.0,8501490747.0,150524154785.0,186221878010,100057897879,0,30029300555.0,64233834252.0,59615724005
9363,2013/2/0/0,0.1006670072537199,STG,20.0,23.3,83518570000,1620260258000.0,6257688722.0,134355089309.0,163106751145,60991804824,2713940280,69463691686.0,2594889855.0,45231854542
9364,2013/2/0/0,0.4975971449614923,SVC,12.9,14.4,249955730000,3199433344000.0,21717442886.0,1495697391878.0,1592028897469,186640254835,19734052543,191582928920.0,294784426998.0,933928400366
9365,2013/2/0/0,0.04567290526243608,SVI,34.2,29.6,128324370000,5004650430000.0,16460540297.0,195142642210.0,228576924961,11099686688,0,163290355619.0,120578157467.0,233272335976
9366,2013/2/0/0,0.0285084840145484,SVT,7.0,6.3,95699830000,689038776000.0,1956292041.0,17117784460.0,19643450931,616644409,0,22220266691.0,29110660536.0,9762104783
9367,2013/2/0/0,0.0161834299641129,SZL,12.4,15.3,200000000000,2480000000000.0,9944867886.0,29281267102.0,40134906311,121757599144,224500000000,49332763396.0,88815670548.0,62771939456
9368,2013/2/0/0,0.1135931287788512,TAC,47.5,40.2,189802000000,8635991000000.0,23412761336.0,890752827510.0,980989237796,237497513556,0,93245124678.0,436378764728.0,616320678672
9369,2013/2/0/0,0.00859191005797244,TBC,15.5,17.4,635000000000,10160000000000.0,50339369525.0,30626670386.0,87293806189,287000001944,26141263441,62572651337.0,11954354389.0,146472609886
9370,2013/2/0/0,0.04469053151172692,TCL,19.8,25.5,209438930000,3979339670000.0,10247986308.0,141497204510.0,177838804918,137226608078,45000000000,142210764711.0,3720464275.0,148977666585
9371,2013/2/0/0,0.09697870445819877,TCM,14.6,16.7,491999510000,6740393287000.0,35070737109.0,551833264222.0,653674608512,106188655099,0,205956564556.0,686480792717.0,1083346463273
9372,2013/2/0/0,0.03392893248240034,TCO,8.8,10.2,137800000000,1474460000000.0,6761278343.0,38059960171.0,50026853788,9753127680,0,41328305223.0,32152720784.0,95160503902
9373,2013/2/0/0,0.3281574785682188,TCR,3.1,3.7,445421280000,1558974480000.0,-26637877922.0,459904921443.0,511589134509,212991386242,0,202935168705.0,400028504938.0,849558369992
9374,2013/2/0/0,0.0007688659686429754,TCT,152.0,163.9,127880000000,20077160000000.0,3128102600.0,8639723899.0,15436645071,66470388634,18000000000,12718409670.0,1410418442.0,38991458060
9375,2013/2/0/0,0.03384440311512821,TDC,7.2,7.3,1000000000000,7800000000000.0,7380690390.0,207663870184.0,263986344298,44000661594,4238933000,494575945700.0,1980208653536.0,2312129059999
9376,2013/2/0/0,0.01205860464232054,TDH,12.6,11.7,709883810000,8802559244000.0,-8773353898.0,81069555368.0,106146581764,9516325385,31208882171,403704924904.0,459348126670.0,306820504179
9377,2013/2/0/0,0.0978591646749226,TDW,13.2,16.9,85000000000,1130500000000.0,3386194599.0,70858409770.0,110629785665,15375869574,66715658889,21290177009.0,8992805837.0,101469340076
9378,2013/2/0/0,0.1191335362141304,THG,9.0,9.6,100000000000,919999999999.9999,-2227470144.0,96405576301.0,109602853317,19199837620,0,96397482828.0,122843599085.0,210375183685
9379,2013/2/0/0,0.01429537421738095,TIX,17.5,18.5,240000000000,4200000000000.0,14756505791.0,32073462952.0,60040571713,199331947316,5806576745,49211110793.0,264862949020.0,95868738146
9380,2013/2/0/0,0.04352590851148256,TLG,36.0,35.0,267924260000,8037727800000.0,34054527922.0,214187105830.0,349849404863,146289405796,1395677989,114014449742.0,501213954252.0,460487139165
9381,2013/2/0/0,0.1550093648127822,TLH,6.2,7.3,806856880000,5567312472000.0,12627248035.0,818335630475.0,862985569999,277350986046,11383092590,319740839399.0,1093815318486.0,1308106355428
9382,2013/2/0/0,0.01331131390165209,TMP,13.7,16.1,700000000000,10290000000000.0,47476717842.0,61273185065.0,136973420048,191811195808,86428141795,141685058858.0,21233779614.0,273979494897
9383,2013/2/0/0,0.01146440596745836,TMS,25.0,36.0,237660390000,7106045661000.0,17843621302.0,65011013400.0,81466592281,100398801342,3798837643,54270750772.0,11428401409.0,129728288484
9384,2013/2/0/0,0.07229566174134941,TMT,6.0,5.4,308391170000,1819507903000.0,-1567547926.0,116001643436.0,131542527891,18472977668,7080000000,41346939808.0,251257474646.0,278530222733
9385,2013/2/0/0,0.2373831341629353,TNA,20.5,21.5,80000000000,1608000000000.0,6647636455.0,357928291892.0,381712079734,38888014810,35600000000,139974676615.0,472746960720.0,520723174297
9386,2013/2/0/0,0.01881152985160294,TNC,13.4,13.7,192500000000,2752750000000.0,17499166300.0,45482366168.0,51783438799,120948465423,10000000000,44841814451.0,30990454769.0,41634046140
9387,2013/2/0/0,0.04563963160784314,TNT,1.4,2.4,85000000000,153000000000.0,274493077.0,6957006197.0,6982863636,988344867,334186,63855629696.0,862606636.0,49807668664
9388,2013/2/0/0,0.07149726671882373,TPC,8.8,8.5,244305960000,2272045428000.0,7367105144.0,145408495968.0,162445037963,126584731488,19539500000,240014429152.0,168701238813.0,228843025883
9389,2013/2/0/0,0.01148808589261815,TRA,81.0,76.0,414536730000,36064695510000.0,48899719581.0,231118574217.0,414314319710,87884108112,1014297961,400018710227.0,259660677317.0,480539997326
9390,2013/2/0/0,0.01754140887392593,TRC,40.5,42.0,300000000000,13500000000000.0,97998385521.0,174965660042.0,236809019798,487746225038,265930000000,135423334008.0,117199737445.0,394531258981
9391,2013/2/0/0,0.0742422496769453,TS4,8.7,8.3,161606460000,1422136848000.0,3887852375.0,70098197077.0,105582638944,1287133744,0,103931765922.0,507482216057.0,646669868283
9392,2013/2/0/0,0.1073446394370603,TSC,6.3,7.5,271982120000,1495901660000.0,-3180941470.0,141528379046.0,160577024326,26322710426,0,123661390665.0,44199253451.0,180591931303
9393,2013/2/0/0,0.0886535931846095,TTF,5.3,5.1,1000671000000,5503690500000.0,48443037.0,397130757960.0,487921938601,2332489111,4580000000,418417622215.0,2031940918579.0,2136564062098
9394,2013/2/0/0,0.07551258631015302,TV2,12.5,13.6,44390000000,577070000000.0,2377030152.0,33827644338.0,43576048182,93997941977,11000000000,118844791773.0,95097353176.0,293270297157
9395,2013/2/0/0,0.2746465940250497,TYA,3.6,4.0,279013770637,1088153705484.3,7796566622.0,278607513781.0,298857708987,125071825112,0,189738340410.0,128985402281.0,300351677310
9396,2013/2/0/0,0.07298141646806723,UDC,3.3,3.3,350000000000,1190000000000.0,-1606928785.0,67578151421.0,86847885597,5248623061,0,388839698439.0,664601025022.0,996970664755
9397,2013/2/0/0,0.4719248443221154,UIC,10.5,10.4,80000000000,832000000000.0,5332805893.0,379373299125.0,392641470476,11199225312,0,113899727484.0,155229361166.0,267015940921
9398,2013/2/0/0,0.008068741949475646,VCF,181.0,163.0,265791350000,52892478650000.0,16838032752.0,308917208951.0,426775761295,51758042414,0,142817400280.0,362046589526.0,147125606173
9399,2013/2/0/0,0.05865706444483721,VHC,21.2,22.0,924039430000,22916177864000.0,41131202276.0,1213234417747.0,1344195721798,118201647714,738240977578,565084027437.0,1031561896992.0,1869023435889
9400,2013/2/0/0,0.002393356398982578,VIC,64.5,67.0,14587886850000,897155041275000.0,3774696146035.0,1187102425437.0,2147211758915,2386537155551,3932751365965,3294891548516.0,19994105947377.0,25829828348309
9401,2013/2/0/0,0.07247440369985111,VID,3.6,2.6,255227670000,1071956214000.0,-52554941803.0,65156803888.0,77689387402,3762686284,0,240687504881.0,45715624509.0,349938370189
9402,2013/2/0/0,0.04236289751026408,VIP,7.3,8.4,639934000000,4799505000000.0,11435976661.0,147472905713.0,203320938415,34879279279,390708075,72647424234.0,106841915829.0,322665614737
9403,2013/2/0/0,0.1654072487114898,VIS,10.6,10.1,492202620000,6004871964000.0,4543250731.0,919826279621.0,993249350430,132743388144,0,334275718208.0,1204361877385.0,1777296848151
9404,2013/2/0/0,1.449854146716016,VMD,12.4,11.4,154402680000,1868272428000.0,2188235547.0,2484151954943.0,2708722526931,100840146907,3000000000,2369223863998.0,1961021767046.0,4292297358452
9405,2013/2/0/0,0.04929923504623426,VNE,4.5,5.6,608498511603,3042492558015.0,5155984461.0,125706416522.0,149992555744,2504814665,3333220000,914999121676.0,162532094727.0,728059801415
9406,2013/2/0/0,0.02078936800301659,VNG,5.1,6.0,130000000000,663000000000.0,-1850804872.0,8421823478.0,13783350986,1328827591,0,4537378317.0,3416058206.0,48474769002
9407,2013/2/0/0,0.1184872374536341,VNL,14.0,13.9,90000000000,1197000000000.0,6899856129.0,135282862151.0,141829223232,35108163368,0,81413718295.0,,50151772430
9408,2013/2/0/0,0.006156701991624464,VNM,146.0,140.0,10006413990000,1310840232690000.0,1842776407795.0,4948104950134.0,8070452671304,812485229333,4690836761292,2412771906031.0,3881704034688.0,4013167930550
9409,2013/2/0/0,0.02974638836866477,VNS,43.7,51.5,678591920000,25786492960000.0,49312361657.0,632814783246.0,767055034254,25040759914,0,157003365752.0,3893966261.0,369022892355
9410,2013/2/0/0,0.1133461995534694,VOS,2.8,3.7,1400000000000,4900000000000.0,-99000466187.0,584317172162.0,555396377812,22866076337,0,409259358241.0,176112044085.0,1161025673250
9411,2013/2/0/0,0.01270553230322777,VPH,4.8,5.3,302086840000,1661477620000.0,-421633045.0,10410140652.0,21109957572,3734862666,44660871029,273679909569.0,1532683664620.0,1277289433589
9412,2013/2/0/0,0.05014600303541692,VRC,4.6,4.6,145047620000,725238100000.0,976846438.0,30923199311.0,36367791964,3232507412,0,20410486798.0,252085520698.0,170993383129
9413,2013/2/0/0,0.01566087461310555,VSC,38.9,47.0,345415410000,12434954760000.0,56310742701.0,123685619714.0,194742267316,299929063664,33094825168,133367888155.0,13095351299.0,234637578213
9414,2013/2/0/0,0.001748631084342034,VSH,13.5,13.9,2062412460000,25573914504000.0,48272167268.0,31047990454.0,44719341850,626949545610,20000000000,587255583156.0,35091878358.0,727357422567
9415,2013/2/0/0,0.06956859976358412,VSI,6.8,4.9,132000000000,765600000000.0,1131458869.0,44375588844.0,53261719979,7199348244,0,162667063598.0,85866329004.0,277820499224
9416,2013/2/0/0,0.03174572430546407,VTB,9.5,8.6,119820500000,1258115250000.0,-478574110.0,29544571322.0,39939779871,9765720001,73131336000,31556364220.0,57085146500.0,37188806788
9417,2013/2/0/0,0.1296862256615831,VTO,4.0,4.9,798666660000,3354399972000.0,23309317461.0,406452104415.0,435019471728,137979990126,1214638800,157179640522.0,69600986746.0,525309034088
9418,2013/1/0/0,0.04431565261463556,AAA,14.1,13.4,396000000000,5504400000000.0,17417700377.0,195830687906.0,243931078252,96503117149,0,111203277078.0,154881323996.0,320273204760
9419,2013/1/0/0,0.03659751404965295,AAM,24.0,18.9,126358400000,3032601600000.0,1215893156.0,97247795119.0,110985679663,11129343452,1537448400,80447122897.0,121377951269.0,32236520019
9420,2013/1/0/0,0.03820777037532895,ACC,30.4,25.5,100000000000,3040000000000.0,12741633556.0,97961194033.0,116151621941,27331890911,0,139657097927.0,64492716135.0,76321886328
9421,2013/1/0/0,0.1027180600923894,ACL,11.2,9.5,183996750000,2115962625000.0,-7554022680.0,190811753522.0,217347576068,10176026190,0,212879818231.0,308348123100.0,493982481455
9422,2013/1/0/0,0.1189689305696935,AGM,19.0,12.4,182000000000,3458000000000.0,1934815895.0,392582339396.0,411394561910,375658725371,40371000000,43603238023.0,492506434057.0,899219622467
9423,2013/1/0/0,0.1090423774173351,ANV,6.5,7.2,660000000000,4488000000000.0,6515010410.0,431324381469.0,489382189849,17673412248,58993931953,676504088446.0,751459641471.0,1065929080575
9424,2013/1/0/0,0.01310081304016182,APC,10.0,10.7,120204000000,1238101200000.0,-1152684753.0,11609720722.0,16220132346,3308856592,0,16760909595.0,300727144.0,28337590013
9425,2013/1/0/0,0.0186870166368896,ASM,6.6,6.5,2145754800000,15020283600000.0,7246662271.0,251301237709.0,280684289524,41204243126,0,423207499231.0,462353081059.0,739217230118
9426,2013/1/0/0,0.2811934063714416,ASP,4.6,5.5,373399290000,1680296805000.0,6997136282.0,430931754413.0,472488382313,48236630126,58138544806,173493820235.0,49984387326.0,419028443787
9427,2013/1/0/0,0.01973436912048193,BCE,8.1,7.4,300000000000,2490000000000.0,502572443.0,46979598369.0,49138579110,15377082777,0,99063144540.0,560032071245.0,285834092816
9428,2013/1/0/0,0.01305970631595215,BMC,55.5,52.5,123926300000,7683430600000.0,23842384153.0,61707907371.0,100343347135,35417636343,0,44398600403.0,67396697409.0,51288365300
9429,2013/1/0/0,0.01374987715979928,BMP,65.5,74.0,454784800000,31607543600000.0,79801798769.0,304423293129.0,434599841823,418507219391,0,312303583188.0,340920576861.0,115294059034
9430,2013/1/0/0,0.04748974119683962,BRC,11.0,11.0,123749970000,1484999640000.0,2901622502.0,59329569732.0,70522248581,34283124665,4190126264,67009611912.0,34044036670.0,29281936045
9431,2013/1/0/0,0.05899321565716188,BTP,13.4,15.3,604856000000,6411473600000.0,47124791455.0,338235636517.0,378233444765,118849489158,540000000000,575596132975.0,136970413524.0,298667370624
9432,2013/1/0/0,0.03092360934369219,BTT,24.5,27.0,106000000000,2703000000000.0,6254641060.0,62081514040.0,83586516056,49333486358,302536000,39023928872.0,37739070181.0,56630291562
9433,2013/1/0/0,0.03800325171063312,C32,14.0,15.6,112000000000,1478400000000.0,6595108137.0,43737479392.0,56184007329,43930792879,0,34800769868.0,71782845323.0,49630204799
9434,2013/1/0/0,0.1640025170168998,C47,16.8,16.5,120000000000,1716000000000.0,6110930779.0,239925172019.0,281428319201,67674725571,0,551004161878.0,530659876735.0,1147015026269
9435,2013/1/0/0,0.09010843531232653,CCI,8.9,10.0,133986200000,1205875800000.0,1853182804.0,102984082620.0,108659581519,131249035598,0,14906055789.0,19103327456.0,26384873796
9436,2013/1/0/0,0.01239204208105263,CCL,3.8,3.4,250000000000,950000000000.0,805341264.0,9738161741.0,11772439977,1222448568,0,67248927539.0,369805974395.0,155323967182
9437,2013/1/0/0,0.03081084476996201,CDC,4.3,4.1,157064060000,785320300000.0,193333094.0,20133956501.0,24196381858,11258225079,6137046100,243457880877.0,395168977131.0,443839304244
9438,2013/1/0/0,0.01660688411720451,CIG,2.6,2.3,134399470000,362878569000.0,-2851169429.0,2552813456.0,6026282344,14845686508,0,143235687304.0,339755972777.0,163389719007
9439,2013/1/0/0,0.001614947807166041,CII,20.2,17.9,1952909040000,47065107864000.0,41153059086.0,29697930127.0,76007692739,631897139426,80452600761,302448550605.0,219342159108.0,1544725417835
9440,2013/1/0/0,0.179661528175475,CLC,16.6,20.6,131038300000,2004885990000.0,17506458051.0,326443406971.0,360200880781,24938499972,2245089800,178224331947.0,280167052357.0,313733408620
9441,2013/1/0/0,0.04676523438662451,CLG,-1.0,-1.0,211500000000,1755450000000.0,695220277.0,69235339709.0,82094030704,45742933798,127860000000,253507124579.0,224436604629.0,373872665388
9442,2013/1/0/0,0.1094993808107941,CLW,14.0,12.2,130000000000,1612000000000.0,5711129587.0,164075969113.0,176513001867,74008245145,5000000000,23881938387.0,11847983140.0,170005581468
9443,2013/1/0/0,0.1484540800357924,CMG,4.6,3.6,673419530000,3771149368000.0,-6714478707.0,481238537255.0,559842510104,50443394456,20163938311,529423293123.0,213929138552.0,876020818923
9444,2013/1/0/0,0.4773993947429742,CMV,18.0,12.9,121039120000,2178704160000.0,6701022756.0,1008461958900.0,1040112047308,54680087715,3785521700,84777375282.0,186259795974.0,283338746150
9445,2013/1/0/0,1479.655257721531,CMX,10.1,5.2,13221234,63461923.2,560100383.0,75629666440.0,93901768328,1835128001,0,46488357030.0,437968039468.0,517870293878
9446,2013/1/0/0,0.02607188321088704,CNG,28.8,32.6,270000000000,7587000000000.0,28550570119.0,153189467226.0,197807377921,115055387722,35100000000,141425296981.0,21462443283.0,147311929201
9447,2013/1/0/0,0.2874415387114175,COM,30.0,24.6,141206280000,4165585260000.0,5653695369.0,1169572441232.0,1197362236768,45458198687,53884899500,58380709312.0,161112979927.0,223505166485
9448,2013/1/0/0,0.03288442534751711,CSM,31.9,35.0,672932050000,21331945985000.0,68627004434.0,523026495513.0,701488785261,28203804790,1350000000,575326335891.0,756572805063.0,651998287440
9449,2013/1/0/0,0.0632749031528991,CTD,36.3,37.0,422000000000,15318600000000.0,44826860787.0,894364381093.0,969282931438,630528877843,566001555000,1625501198390.0,264474186924.0,1511745240306
9450,2013/1/0/0,0.03240074004653192,CTI,6.2,6.6,329999970000,2276999793000.0,1027250017.0,59246410200.0,73776478379,21148771871,0,216020792138.0,201770633257.0,412743737557
